,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
37,space-science,47,University of Munich,Germany,Munich,69.1,75.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-munich-500951
38,space-science,14,University of California Los Angeles,United States,Los Angeles,68.9,84.2,"43,289",https://www.usnews.com/education/best-global-universities/university-of-california-los-angeles-110662
39,space-science,127,Stockholm University,Sweden,Stockholm,68.7,67.8,N/A,https://www.usnews.com/education/best-global-universities/stockholm-university-505458
40,space-science,88,University of Groningen,Netherlands,Groningen,68.7,71.5,"30,009",https://www.usnews.com/education/best-global-universities/university-of-groningen-500967
41,space-science,63,University of Manchester,United Kingdom,Manchester,68.6,73.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-manchester-500273
42,space-science,11,Yale University,United States,New Haven,68.4,84.6,"13,482",https://www.usnews.com/education/best-global-universities/yale-university-130794
43,space-science,24,Northwestern University,United States,Evanston,68.1,81.2,"18,803",https://www.usnews.com/education/best-global-universities/northwestern-university-147767
44,space-science,7,Columbia University,United States,New York City,67.9,86.5,"21,781",https://www.usnews.com/education/best-global-universities/columbia-university-190150
45,space-science,178,Aix-Marseille Universite,France,Marseille,66.5,64.1,"70,054",https://www.usnews.com/education/best-global-universities/aix-marseille-universite-528917
46,space-science,879,Universidad de la Laguna,Spain,La Laguna,66,41.3,N/A,https://www.usnews.com/education/best-global-universities/universidad-de-la-laguna-502362
47,space-science,39,University of Amsterdam,Netherlands,Amsterdam,65.5,76.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-amsterdam-502957
48,space-science,21,Cornell University,United States,Ithaca,64.2,82.9,"24,027",https://www.usnews.com/education/best-global-universities/cornell-university-190415
49,space-science,35,University of British Columbia,Canada,Vancouver,63.8,77.5,"58,590",https://www.usnews.com/education/best-global-universities/university-of-british-columbia-499976
50,space-science,70,University of Colorado Boulder,United States,Boulder,63.8,73.1,"34,928",https://www.usnews.com/education/best-global-universities/university-of-colorado-boulder-126614
51,space-science,28,University of Sydney,Australia,Sydney,63.6,79.9,"47,118",https://www.usnews.com/education/best-global-universities/university-of-sydney-505369
52,space-science,29,ETH Zurich,Switzerland,Zurich,62.2,79.3,"21,209",https://www.usnews.com/education/best-global-universities/eth-zurich-502241
53,space-science,122,University of Bologna,Italy,Bologna,61.9,68.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-bologna-502210
