,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
234,immunology,625,University of Tennessee Health Science Center,United States,Memphis,17.8,47.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-tennessee-health-science-center-499917
235,immunology,199,University of Bergen,Norway,Bergen,17.7,63,"15,202",https://www.usnews.com/education/best-global-universities/university-of-bergen-500374
236,immunology,379,Friedrich Schiller University of Jena,Germany,Jena,17.4,55,N/A,https://www.usnews.com/education/best-global-universities/friedrich-schiller-university-of-jena-500506
237,immunology,736,Nanjing Medical University,China,Gulou,17.2,44.7,"19,277",https://www.usnews.com/education/best-global-universities/nanjing-medical-university-500938
238,immunology,368,Shandong University,China,Jinan,17.1,55.4,N/A,https://www.usnews.com/education/best-global-universities/shandong-university-505166
239,immunology,261,Dartmouth College,United States,Hanover,17,60.1,"6,440",https://www.usnews.com/education/best-global-universities/dartmouth-college-182670
240,immunology,"1,106",Uniformed Services University of the Health Sciences - USA,United States,Bethesda,17,36.4,N/A,https://www.usnews.com/education/best-global-universities/uniformed-services-university-of-the-health-sciences-usa-528993
241,immunology,209,University of Turin,Italy,Turin,17,62.5,"58,463",https://www.usnews.com/education/best-global-universities/university-of-turin-502528
242,immunology,314,Dalhousie University,Canada,Halifax,16.7,57.7,"16,901",https://www.usnews.com/education/best-global-universities/dalhousie-university-499990
243,immunology,196,Tongji University,China,Shanghai,16.6,63.2,"30,153",https://www.usnews.com/education/best-global-universities/tongji-university-501326
244,immunology,295,University of Pavia,Italy,Pavia,15.7,58.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-pavia-502948
245,immunology,219,University of Pisa,Italy,Pisa,15.7,61.9,"34,459",https://www.usnews.com/education/best-global-universities/university-of-pisa-501006
246,immunology,"1,106",Medical University of Warsaw,Poland,Warsaw,15.5,36.4,N/A,https://www.usnews.com/education/best-global-universities/medical-university-of-warsaw-529008
247,immunology,385,Zhengzhou University,China,Zhengzhou,15.4,54.9,N/A,https://www.usnews.com/education/best-global-universities/zhengzhou-university-502623
248,immunology,826,Shahid Beheshti University Medical Sciences,Iran,Tehran,15.2,42.4,N/A,https://www.usnews.com/education/best-global-universities/shahid-beheshti-university-medical-sciences-501678
249,immunology,145,University of Nottingham,United Kingdom,Nottingham,15.1,66.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-nottingham-503548
250,immunology,286,Tohoku University,Japan,Sendai,15,59,"17,812",https://www.usnews.com/education/best-global-universities/tohoku-university-500862
