,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
144,nanoscience-nanotechnology,11,Yale University,United States,New Haven,42.3,84.6,"13,482",https://www.usnews.com/education/best-global-universities/yale-university-130794
145,nanoscience-nanotechnology,"1,060",Guangxi University,China,Nanning,42.2,37.4,N/A,https://www.usnews.com/education/best-global-universities/guangxi-university-529243
146,nanoscience-nanotechnology,379,University of Macau,Macau,Taipa,42.2,55,"10,460",https://www.usnews.com/education/best-global-universities/university-of-macau-528951
147,nanoscience-nanotechnology,148,Texas A&M University College Station,United States,College Station,42,66.5,"62,931",https://www.usnews.com/education/best-global-universities/texas-am-university-college-station-228723
148,nanoscience-nanotechnology,342,Eindhoven University of Technology,Netherlands,Eindhoven,41.9,56.4,N/A,https://www.usnews.com/education/best-global-universities/eindhoven-university-of-technology-501655
149,nanoscience-nanotechnology,821,Nanjing University of Posts & Telecommunications,China,Nanjing,41.6,42.5,N/A,https://www.usnews.com/education/best-global-universities/nanjing-university-of-posts-telecommunications-529215
150,nanoscience-nanotechnology,618,Northeastern University - China,China,Shenyang,41.4,47.9,"39,155",https://www.usnews.com/education/best-global-universities/northeastern-university-china-514931
151,nanoscience-nanotechnology,67,University of California Santa Barbara,United States,Santa Barbara,41.4,73.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-california-santa-barbara-110705
152,nanoscience-nanotechnology,79,Technical University of Munich,Germany,Munich,41.1,72.6,"33,960",https://www.usnews.com/education/best-global-universities/technical-university-of-munich-503109
153,nanoscience-nanotechnology,215,Trinity College Dublin,Ireland,Dublin,41,62.2,"17,764",https://www.usnews.com/education/best-global-universities/trinity-college-dublin-501570
154,nanoscience-nanotechnology,844,Jiangsu University,China,Zhenjiang,40.7,42.2,"35,687",https://www.usnews.com/education/best-global-universities/jiangsu-university-501438
155,nanoscience-nanotechnology,653,Southwest Jiaotong University,China,Chengdu,40.7,46.8,"43,541",https://www.usnews.com/education/best-global-universities/southwest-jiaotong-university-528991
156,nanoscience-nanotechnology,48,Universite de Paris,France,Paris,40.7,75.2,N/A,https://www.usnews.com/education/best-global-universities/universite-de-paris-529677
157,nanoscience-nanotechnology,27,University of Melbourne,Australia,Parkville,40.7,80.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-melbourne-501796
158,nanoscience-nanotechnology,10,Johns Hopkins University,United States,Baltimore,40.2,84.7,"17,584",https://www.usnews.com/education/best-global-universities/johns-hopkins-university-162928
159,nanoscience-nanotechnology,47,University of Munich,Germany,Munich,40,75.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-munich-500951
160,nanoscience-nanotechnology,273,Aalto University,Finland,Esbo,39.9,59.5,"13,306",https://www.usnews.com/education/best-global-universities/aalto-university-503645
161,nanoscience-nanotechnology,143,Autonomous University of Barcelona,Spain,Barcelona,39.8,66.8,"31,933",https://www.usnews.com/education/best-global-universities/autonomous-university-of-barcelona-505700
162,nanoscience-nanotechnology,256,University of Erlangen Nuremberg,Germany,Erlangen,39.8,60.3,"33,777",https://www.usnews.com/education/best-global-universities/university-of-erlangen-nuremberg-504002
163,nanoscience-nanotechnology,696,ITMO University,Russia,St. Petersburg,39.6,45.8,N/A,https://www.usnews.com/education/best-global-universities/itmo-university-529154
164,nanoscience-nanotechnology,"1,218",Tianjin University of Technology,China,Tianjin,39.5,34,N/A,https://www.usnews.com/education/best-global-universities/tianjin-university-of-technology-529674
165,nanoscience-nanotechnology,118,Carnegie Mellon University,United States,Pittsburgh,39.4,68.7,N/A,https://www.usnews.com/education/best-global-universities/carnegie-mellon-university-211440
166,nanoscience-nanotechnology,835,Northwest University Xi'an,China,Xi'an,38.9,42.3,N/A,https://www.usnews.com/education/best-global-universities/northwest-university-xian-500540
167,nanoscience-nanotechnology,282,China University of Geosciences,China,Wuhan,38.6,59.1,N/A,https://www.usnews.com/education/best-global-universities/china-university-of-geosciences-506930
168,nanoscience-nanotechnology,317,Technion Israel Institute of Technology,Israel,Haifa,38.6,57.6,"15,147",https://www.usnews.com/education/best-global-universities/technion-israel-institute-of-technology-505919
169,nanoscience-nanotechnology,28,University of Sydney,Australia,Sydney,38.6,79.9,"47,118",https://www.usnews.com/education/best-global-universities/university-of-sydney-505369
170,nanoscience-nanotechnology,812,Hefei University of Technology,China,Hefei,38.4,42.9,N/A,https://www.usnews.com/education/best-global-universities/hefei-university-of-technology-528958
171,nanoscience-nanotechnology,70,University of Colorado Boulder,United States,Boulder,38.4,73.1,"34,928",https://www.usnews.com/education/best-global-universities/university-of-colorado-boulder-126614
172,nanoscience-nanotechnology,213,King Saud University,Saudi Arabia,Riyadh,38.3,62.3,"33,931",https://www.usnews.com/education/best-global-universities/king-saud-university-503764
173,nanoscience-nanotechnology,"1,147",University of Jinan,China,Jinan,37.9,35.5,N/A,https://www.usnews.com/education/best-global-universities/university-of-jinan-529252
174,nanoscience-nanotechnology,"1,317",Ningbo University,China,Ningbo,37.8,31.8,N/A,https://www.usnews.com/education/best-global-universities/ningbo-university-529272
175,nanoscience-nanotechnology,337,Chalmers University of Technology,Sweden,Gothenburg,37.7,56.7,"9,513",https://www.usnews.com/education/best-global-universities/chalmers-university-of-technology-505279
176,nanoscience-nanotechnology,217,Deakin University,Australia,Burwood,37.7,62.1,"43,080",https://www.usnews.com/education/best-global-universities/deakin-university-504884
177,nanoscience-nanotechnology,739,North China Electric Power University,China,Beijing,37.7,44.6,N/A,https://www.usnews.com/education/best-global-universities/north-china-electric-power-university-528965
